pn_name,pn_id,parent_range_id,parent_10k_range_id,parent_100k_range_id,parent_area_id,aging_period_days,apply_category_def,associated_sim_iccid,auto_reservation_period_hours,sales_order_id,customer_id,disconnection_date,first_owner_id,first_owner_name,in_service_date,is_virtual_number,latency_period,latency_period_end_date,lock_date,logical_status_id,logical_status_value,phone_number,pn_pool_id,pn_pool_name,pn_type_id,pn_type_value,ported_in_from_id,ported_in_from_name,ported_out_to_id,ported_out_to_name,reservation_date,reserved_for_customer_account,subscription_type_id,subscription_type_value,vip_category_id,vip_category_name,extraction_timestamp,date,history_date
754110324,9158137207513200796,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110334,9158137207613200796,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110305,9158137208313200796,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110276,9158137209013200795,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110276,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110096,9158137209213200595,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110096,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110256,9158137209813200695,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111282,9158137900513252067,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110364,9158137900713251000,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,9158137909613251000,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377982,Locked,754110364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110512,9158137900813251266,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110633,9158137901013251467,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110733,9158137901013251567,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110843,9158137901113251667,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110953,9158137901213251767,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110395,9158137902313251131,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,9158137901313251131,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377982,Locked,754110395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110974,9158137902413251767,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110410,9158137902613251131,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,9158137901613251131,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377982,Locked,754110410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110514,9158137902813251266,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111114,9158137902813251867,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110975,9158137903413251767,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110725,9158137903913251467,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111056,9158137904213251867,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111256,9158137904213252067,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110866,9158137904313251667,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110866,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110816,9158137904813251567,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110937,9158137905013251767,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111147,9158137905113251967,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111267,9158137905313252067,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110877,9158137905413251667,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110877,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110787,9158137905513251567,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110787,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111297,9158137905613252067,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110707,9158137905713251467,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110617,9158137905813251367,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110448,9158137906113251266,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110948,9158137906113251767,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111148,9158137906113251967,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110578,9158137906413251367,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110578,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110988,9158137906513251767,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110372,9158137906813251000,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,9158137905813251000,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377982,Locked,754110372,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111218,9158137906813251967,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110377,9158137906913251000,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,9158137905913251000,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377982,Locked,754110377,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110809,9158137907713251567,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110719,9158137907813251467,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110719,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754110950,9158137908113251767,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754110950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111060,9158137908213251867,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111300,9158137908613252067,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111110,9158137908713251867,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111871,9158143980013255683,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111591,9158143980213255383,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111591,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754112111,9158143980413255883,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754112111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754112221,9158143980513255983,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754112221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111731,9158143980613255483,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111731,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111751,9158143980813255483,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754111482,9158143981113255282,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754111482,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
754112082,9158143981113255883,9156806932513867400,9156806935813867300,9156806934813867300,9156806933813867300,NULL,Yes,NULL,720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9144596250213377979,Available,754112082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9153651213713172482,Regular,2020-10-04 00:00:00,2020-10-04,2020-10-04-00-00-00
