customer_ref,account_num,product_seq,product_id,product_name,event_source,start_dtm,end_dtm,event_type_id,event_type_name,revenue_code_id,revenue_code_name,event_source_label,credit_limit_mny,event_source_upper,rating_tariff_id,rating_tariff_name,competitor_rating_tariff_id,domain_id,history_date
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110155,NULL,754110155,6,Prepaid - TE  - SMSRoaming O,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110155,NULL,754110155,6,Prepaid - TE  - SMSRoaming O,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110155,NULL,754110155,6,Prepaid - TE  - SMSRoaming O,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110155,NULL,754110155,6,Prepaid - TE  - SMSRoaming O,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,7,Mobile Data,-1,Undefined,754110155,NULL,754110155,4,Prepaid - TE  - Data,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000163970,2000163931,3,924,Mobile Line,754110155,2020-08-27 10:51:05,NULL,12,Mobile Voice Roaming Terminating,-1,Undefined,754110155,NULL,754110155,15,Prepaid - TE  - VoiceRoaming T,NULL,46232338,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,4,Mobile SMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,6,Prepaid - TE  - SMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,754110255,NULL,754110255,7,Prepaid - TE  - MMSRoaming O,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164028,2000163969,4,924,Mobile Line,754110255,2020-08-27 11:40:13,NULL,7,Mobile Data,-1,Undefined,754110255,NULL,754110255,4,Prepaid - TE  - Data,NULL,729759248,2020-10-04-00-00-00
1000164051,2000163991,3,924,Mobile Line,786045929,2020-08-27 12:08:11,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,786045929,NULL,786045929,7,Prepaid - TE  - MMSRoaming O,NULL,442425723,2020-10-04-00-00-00
1000164051,2000163991,3,924,Mobile Line,786045929,2020-08-27 12:08:11,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,786045929,NULL,786045929,7,Prepaid - TE  - MMSRoaming O,NULL,442425723,2020-10-04-00-00-00
1000164051,2000163991,3,924,Mobile Line,786045929,2020-08-27 12:08:11,NULL,6,Mobile MMS Roaming Originating,-1,Undefined,786045929,NULL,786045929,7,Prepaid - TE  - MMSRoaming O,NULL,442425723,2020-10-04-00-00-00
