customer_ref,account_num,complaint_ticket_value,complaint_ticket_id,affected_product,affected_product_standalone,assigned_to_group_id,assigned_to_group_value,assigned_to_user_id,assigned_to_user_value,ticket_category_id,ticket_category_value,channel_of_notification_id,channel_of_notification_value,ticket_check_id,ticket_check_value,closed_by_id,closed_by_value,close_cause,close_cause_code,closure_code_level_1_id,closure_code_level_1_value,closure_code_level_2_id,closure_code_level_2_value,created_by_value,created_by_id,created_when,custom_ola_start_date,date_closed,date_created,date_opened,ticket_element_id,ticket_element_value,escalation_status_id,escalation_status_value,expected_resolution_date,incident_severity_id,incident_severity_value,bill_seq,jeopardy_level_id,jeopardy_level_value,jeopardy_time_days,modified_by_value,modified_when,ticket_priority_id,ticket_priority_value,resolution_date,resolution_state_id,resolution_state_value,resolved_by_id,resolved_by_value,source_system_id,source_system_value,ticket_type_id,ticket_type_value,history_date,status_id,status_value
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
1000164013,,CCT-082020-000001,9158144248813274368,,,9132128810113867214,Billing Analysts,9130663430013016312,,9156261755313830426,Billing,9130635331813922070,Chat,9156261754713830426,-,,,,,,,,,sysadm,111,2020-08-27 11:21:27,,,2020-08-27 11:21:27,,9156261752713830426,Other,,,,,,,,,,sysadm,2020-08-27 11:21:27,7091950761013643905,Low,,,,,,,,9156261750613830426,Invoice,2020-10-04-00-00-00,91435431234345,Completed
